"stop_id","name_stop","lat","log"
"8258","russell Lake Dr in front of civic address 30",44.6628,-63.5202
"8259","sackville Dr before Downsview Entrance",44.7721,-63.6917
"8260","sackville Transit Terminal",44.7679,-63.6996
"8261","scotch Pine Terr after Farnham Gate Rd",44.6721,-63.6718
"8262","scot St [eastbound] before Desmond Ave",44.6564,-63.6279
"8263","sea King Dr after Lancaster Dr",44.6871,-63.5724
"8264","sea King Dr in front of civic address 6",44.6858,-63.5757
"8265","sea King Dr before Lancaster Dr",44.6871,-63.5721
"8266","sea King Dr opposite civic address 8",44.6859,-63.5762
"8267","sherwood St before Carlisle Dr",44.648,-63.4761
"8268","sherwood St opposite Woodbury Dr",44.6476,-63.4785
"8269","shore Rd after Chater St",44.6044,-63.4771
"8270","shore Rd after Oceanlea Dr",44.6063,-63.483
"8271","shore Rd after Romkey Dr",44.6035,-63.4734
"8273","shore Rd before civic address 1992",44.6027,-63.4716
"8274","shore Rd before Himmelman Dr",44.6013,-63.4692
"8275","shore Rd before Quigley's Corner",44.6098,-63.4925
"8276","shore Rd before civic address 1638",44.6073,-63.4901
"8277","shore Rd before Normans Lane",44.6062,-63.4882
"8278","shrewsbury Rd opposite Huntington Dr",44.6509,-63.4807
"8279","shrewsbury Rd in front of civic address 147",44.6488,-63.4821
"8280","simmonds Rd after North Preston Rd",44.7462,-63.4652
"8281","simmonds Rd before North Preston Rd",44.7461,-63.465
"8282","simmonds Rd in front of Rec Center",44.7457,-63.4674
"8283","simpsons Lane in front of Walmart",44.6442,-63.6202
"8284","sinclair St [eastbound] after Highwood St",44.6748,-63.5586
"8285","sinclair St after Prince Albert Rd",44.678,-63.5555
"8286","sinclair St [westbound] opposite Highwood St",44.6747,-63.5588
"8287","somerset after civic address 4a",44.677,-63.5428
"8288","somerset after Glenwood Ave",44.6749,-63.5451
"8289","somerset before Glenwood Ave",44.6749,-63.5449
"8290","somerset opposite civic address 4a",44.6769,-63.5427
"8291","south St [eastbound] after Dalplex",44.635,-63.5913
"8292","south St [westbound] after Queen St",44.6391,-63.5743
"8293","south St [eastbound] in front of civic address 5244",44.6396,-63.5716
"8294","south St [westbound] in front of civic address 5283",44.6395,-63.5727
"8295","south St [eastbound] in front of civic address 5650",44.6384,-63.5764
"8296","south St [eastbound] in front of civic address 5966",44.6366,-63.5841
"8297","south St [eastbound] in front of I.w.k Hospital",44.6368,-63.5836
"8298","south St [westbound] before I.w.k Hospital",44.6373,-63.5818
"8299","south St [eastbound] before Queen St",44.6389,-63.5742
"8300","south St [westbound] before South Park St",44.6383,-63.5775
"8301","south St [westbound] before Tower Rd",44.638,-63.5788
"8302","south St [westbound] opposite Cataret St",44.6357,-63.5886
"8303","south St [eastbound] opposite I.w.k Hospital",44.637,-63.5824
"8304","south St [westbound] opposite Dalplex",44.6348,-63.5926
"8305","south St [eastbound] in front of civic address 5784",44.6375,-63.5801
"8306","south Park St [northbound] after Fenwick St",44.6374,-63.5774
"8307","south Park St [northbound] after South St",44.6385,-63.5779
"8308","south Park St [southbound] after Spring Garden Rd",44.642,-63.5797
"8309","south Park St [northbound] after University Ave",44.6402,-63.5787
"8310","south Park St [southbound] before Inglis St",44.6345,-63.5762
"8311","south Park St [southbound] before South St",44.6383,-63.578
"8312","south Park St [northbound] before Spring Garden Rd",44.6421,-63.5796
"8313","south Park St [southbound] before University Ave",44.6403,-63.5789
"8314","south Park St [northbound] before Victoria Rd",44.6357,-63.5765
"8315","south Park St [southbound] before Victoria Rd",44.6359,-63.5769
"8316","south St [eastbound] after Cataret St",44.6356,-63.5885
"8317","south St [westbound] before Edward St",44.6362,-63.5859
"8318","spikenard St after Woodlawn Rd",44.6811,-63.5279
"8319","spikenard St in front of civic address 59",44.6795,-63.5338
"8320","spikenard St in front of civic address 90",44.681,-63.5282
"8321","spikenard St before Weyburn Rd",44.6804,-63.5308
"8323","spikenard St opposite civic address 74",44.6801,-63.5322
"8324","spring Ave in front of Grandview Dr",44.6755,-63.5167
"8325","spring Ave in front of Pembrooke Ct",44.6721,-63.5181
"8326","spring Ave after Dorothea Dr",44.6761,-63.5168
"8327","spring Garden Rd [eastbound] after Queen St",44.6432,-63.5761
"8328","spring Garden Rd [eastbound] before Carlton St",44.6407,-63.5852
"8329","spring Garden Rd [westbound] before Carlton St",44.641,-63.5849
"8330","spring Garden Rd [westbound] before Dresden Row",44.6429,-63.5777
"8331","spring Garden Rd [westbound] before Queen St",44.6434,-63.5758
"8332","spring Garden Rd [westbound] before Robie St",44.6404,-63.5867
"8333","spring Garden Rd [eastbound] before South Park St",44.6421,-63.58
"8334","spring Garden Rd [westbound] before South Park St",44.6424,-63.5797
"8335","spring Garden Rd [westbound] before Summer St",44.6414,-63.5832
"8336","spring Garden Rd [eastbound] after Dresden Row",44.6427,-63.578
"8337","spring Garden Rd [eastbound] after Summer St",44.6413,-63.583
"8338","spring Garden Rd [eastbound] before Barrington St",44.644,-63.573
"8339","spring Ave before civic address 57a",44.6771,-63.5175
"8340","springfield Ave after Hwy 1",44.7996,-63.7375
"8341","springfield Ave before Hwy 1",44.7996,-63.7373
"8342","springfield Ave Turning Loop",44.7971,-63.7393
"8343","springvale Ave after civic address 72",44.6448,-63.637
"8344","springvale Ave in front of civic address 10",44.647,-63.6302
"8345","springvale Ave in front of civic address 11",44.6469,-63.6306
"8346","springvale Ave in front of civic address 24",44.6464,-63.6327
"8347","springvale Ave in front of civic address 48",44.6458,-63.6348
"8348","springvale Ave before and opposite Winter St",44.6455,-63.6356
"8349","st Paul's Ave opposite civic address 104",44.5709,-63.562
"8350","st Paul's Ave before Vestry St",44.6693,-63.6075
"8351","starboard Dr after Brigadier Ct",44.6973,-63.6672
"8352","starboard Dr before Larry Uteck Blvd",44.6972,-63.6672
"8353","stokil Dr after Beaver Bank Rd",44.7901,-63.6917
"8354","stokil Dr after Grennan Dr",44.7874,-63.6877
"8355","stokil Dr after Sampson Dr",44.7857,-63.6859
"8356","stokil Dr opposite Grennan Dr",44.7881,-63.6881
"8358","stokil Dr before Smokey Dr",44.7858,-63.6862
"8359","stokil Dr before Spinner Cr",44.784,-63.6821
"8360","stokil Dr opposite civic address 101",44.7839,-63.6825
"8361","stonehaven Rd before Glenmore Ave",44.6352,-63.6301
"8362","stonehaven Rd opposite civic address 10",44.6348,-63.6268
"8363","summer St after Bell Rd (qeii Infirmary)",44.6463,-63.5861
"8364","summer St before Bell Rd (qeii Infirmary)",44.6463,-63.5859
"8365","summer St [northbound] after Veterans Memorial Ln",44.6446,-63.5851
"8366","susie Lake Dr in front of civic address 100",44.6458,-63.6744
"8367","susie Lake Dr after Chain Lake Dr",44.6462,-63.6737
"8370","tamarack Dr after Medina Ct",44.6298,-63.6288
"8371","tamarack Dr after Mountain Rd",44.6283,-63.6275
"8372","tamarack Dr opposite Medina Ct",44.6296,-63.6286
"8373","tamarack Dr opposite and before Mountain Rd",44.6282,-63.6274
"8375","taranaki Dr in front of civic address 171",44.6946,-63.4945
"8376","taranaki Dr in front of civic address 238",44.6919,-63.4936
"8377","taranaki Dr in front of civic address 251",44.692,-63.4938
"8378","taranaki Dr in front of civic address 289",44.6908,-63.494
"8379","taranaki Dr before civic address 192",44.6936,-63.4947
"8380","taranaki Dr before civic address 278",44.6908,-63.494
"8381","taranaki Dr opposite civic address 171",44.6945,-63.4945
"8382","highfield Terminal Exit before Pinecrest Dr",44.6842,-63.5882
"8383","thistle St after Beech St",44.6747,-63.5678
"8384","thistle St after Chrichton Pk Rd",44.6777,-63.5651
"8385","thistle St after Maple St",44.6735,-63.569
"8386","thistle St after Mayflower St",44.6756,-63.5668
"8387","thistle St in front of civic address 23",44.6728,-63.5701
"8388","thistle St in front of civic address 99",44.6757,-63.5669
"8389","thistle St in front of Dartmouth High Sch",44.6711,-63.572
"8390","thistle St before Beech St",44.6746,-63.5681
"8391","thistle St before Crichton Park Rd",44.6776,-63.5649
"8392","thistle St before Wyse Rd",44.6688,-63.5745
"8393","thistle St opposite Dartmouth High Sch",44.6709,-63.5719
"8394","thistle St opposite Sportsplex",44.6688,-63.5743
"8396","titus St before Evans Ave",44.6601,-63.6348
"8398","topple Dr in front of civic address 21",44.7142,-63.6059
"8399","topple Dr before Vidito Dr",44.7122,-63.608
"8400","topsail Blvd opposite civic address 17",44.6826,-63.5141
"8401","tower Rd after Rogers Dr",44.6295,-63.5774
"8402","tower Rd after and opposite Atlantic St",44.6316,-63.578
"8403","tower Rd before Atlantic St",44.6315,-63.5778
"8404","tower Rd before Harborview Dr",44.6279,-63.5761
"8405","tower Rd before Ogilvie St",44.627,-63.5752
"8406","tower Rd before Point Pleasant Dr",44.6262,-63.5746
"8407","tower Rd opposite Harbourview Dr",44.628,-63.5764
"8408","tower Rd before Inglis St",44.6327,-63.5781
"8409","tower Rd Loop in front of Point Pleasant Park",44.626,-63.5743
"8410","university Ave before Summer St",44.6392,-63.582
"8411","university Ave opposite Summer St",44.6389,-63.5819
"8412","upper Water St in front of Purdys Tower",44.6511,-63.5747
"8413","upper Water St [southbound] after Cornwallis St",44.6542,-63.5804
"8414","upper Water St [northbound] before Cornwallis St",44.6543,-63.5803
"8415","flamingo Dr after Oriole St",44.673,-63.6524
"8416","valleyfield Rd in front of civic address 2",44.6794,-63.5348
"8417","vestry St in front of Novalea Dr",44.6689,-63.6079
"8418","victoria Rd after Albro Lake Rd",44.6796,-63.5845
"8419","victoria Rd after Boland Rd",44.6752,-63.5774
"8420","victoria Rd after Chappell St",44.679,-63.5836
"8421","victoria Rd after Chappell St",44.6789,-63.5837
"8422","victoria Rd [southbound] after Farrell St",44.6805,-63.5864
"8424","victoria Rd before Frances St",44.6761,-63.5789
"8425","victoria Rd before Moira St",44.6776,-63.5812
"8426","victoria Rd before Primrose St",44.681,-63.5869
"8427","victoria Rd before Thistle St",44.6715,-63.5717
"8428","victoria Rd in front of civic address 182",44.6765,-63.5792
"8429","victoria Rd opposite civic address 108",44.6728,-63.5736
"8430","victoria Rd in front of Joe Howe Manor",44.6364,-63.5744
"8431","downsview Dr after Old Sackville Rd",44.7704,-63.6967
"8432","downsview Dr before Old Sackville Rd",44.7696,-63.6967
"8433","downsview in front of Wendys",44.7715,-63.693
"8435","water St Terminal",44.6494,-63.5728
"8436","braemar Dr in front of Sutherland Terr",44.6886,-63.5467
"8437","waverley Rd after civic address 743",44.7246,-63.5423
"8438","waverley Rd after civic address 928",44.735,-63.5494
"8439","waverley Rd after civic address 933",44.7352,-63.5495
"8440","waverley Rd after Lethbridge Ave",44.7052,-63.5495
"8441","waverley Rd after Locks Rd",44.6985,-63.5478
"8442","waverley Rd after Mic Mac Dr",44.6938,-63.5468
"8443","waverley Rd after civic address 867",44.7308,-63.5496
"8444","waverley Rd in front of civic address 451",44.7174,-63.5453
"8445","waverley Rd in front of civic address 765",44.7272,-63.5421
"8446","waverley Rd before Breeze Dr",44.7088,-63.5485
"8447","waverley Rd before Mountbatten Ave",44.7012,-63.5484
"8448","waverley Rd opposite civic address 208",44.6938,-63.547
"8449","waverley Rd in front of civic address 1007",44.7383,-63.5546
"8450","waverley Rd in front of civic address 221",44.6957,-63.5476
"8451","waverley Rd in front of civic address 306",44.7049,-63.5492
"8452","waverley Rd in front of civic address 342",44.7089,-63.5483
"8453","waverley Rd in front of civic address 365",44.7115,-63.5475
"8454","waverley Rd in front of civic address 409",44.7149,-63.5457
"8455","waverley Rd in front of civic address 468",44.7199,-63.545
"8456","waverley Rd in front of civic address 732",44.7246,-63.5421
"8457","waverley Rd in front of civic address 742",44.726,-63.5416
"8458","waverley Rd in front of civic address 804",44.7287,-63.5447
"8459","waverley Rd in front of Turning Loop",44.7432,-63.5599
"8460","braemar Dr opposite civic address 105",44.6857,-63.5473
"8461","waverley Rd before civic address 1053",44.7421,-63.5586
"8462","waverley Rd before civic address 272",44.7005,-63.5479
"8463","waverley Rd before civic address 457",44.719,-63.5455
"8464","waverley Rd before Lake Charles Dr",44.7287,-63.5453
"8465","waverley Rd before Montebello Dr",44.6985,-63.5476
"8466","waverley Rd after Braemar Apts",44.6914,-63.5461
"8467","waverley Rd in front of civic address 1008",44.7383,-63.5544
"8468","waverley Rd opposite civic address 221",44.6956,-63.5474
"8469","waverley Rd opposite civic address 867",44.7312,-63.5496
"8470","waverley Rd opposite civic address 1053",44.7416,-63.5577
"8471","waverley Rd opposite civic address 359",44.7111,-63.5473
"8472","waverley Rd opposite civic address 453",44.7178,-63.5452
"8473","waverley Rd opposite civic address 710",44.7222,-63.5439
"8474","waverley Rd opposite civic address 725",44.7232,-63.5428
"8476","waverley Rd in front of civic address 408",44.7149,-63.5455
"8477","waverley Rd in front of civic address 706",44.7215,-63.544
"8478","wedgewood Ave after Edward Laurie Dr",44.6813,-63.6721
"8479","wedgewood Ave before Beechwood Terr",44.6785,-63.6712
"8480","wedgewood Ave opposite civic address 17",44.68,-63.6684
"8481","wedgewood Ave opposite civic address 47",44.6795,-63.6722
"8482","weyburn Rd after civic address 32",44.6808,-63.5313
"8483","weyburn Rd after Main St",44.6835,-63.5325
"8484","weyburn Rd before Athabaskan Ln",44.6822,-63.5318
"8485","wildwood Blvd in front of civic address 83",44.6824,-63.4977
"8486","wildwood Blvd before civic address 108",44.6822,-63.4978
"8487","wildwood Blvd before Gregory Dr",44.6845,-63.4985
"8488","willet St after Chadwick Pl",44.6603,-63.6565
"8489","willet St after Chelsea Lane",44.6572,-63.6521
"8490","willet St after Coronation Ave",44.6519,-63.6452
"8491","willet St after Dunbrack St",44.6572,-63.6513
"8492","willet St after Glenforest Dr",44.6565,-63.6493
"8493","willet St after Main Ave",44.6538,-63.6468
"8494","willet St after Main Ave",44.6544,-63.6471
"8495","willet St opposite Glenforest Dr",44.6562,-63.6491
"8496","willet St opposite Sheridan St",44.6598,-63.6558
"8497","willet St opposite Westridge Dr",44.6579,-63.6539
"8498","willet St before Adelaide Ave",44.6527,-63.6456
"8499","willet St before Apollo Ct",44.6549,-63.6477
"8500","willet St before Frederick Ave",44.6509,-63.644
"8501","willet St before Main Ave",44.6538,-63.6466
"8502","willet St before Rosedale Ave",44.6507,-63.6441
"8503","willet St before Westridge Dr",44.658,-63.6545
"8504","dunbrack St after Willet St",44.6572,-63.6505
"8505","damascus Rd in front of Turning Loop",44.7487,-63.6473
"8506","clarence St in front of civic address 32",44.7437,-63.467
"8507","clarence St in front of civic address 6",44.7433,-63.468
"8508","windmill Rd after Akerley Blvd",44.7036,-63.6123
"8509","windmill Rd after Albro Lake Rd",44.6759,-63.5907
"8510","windmill Rd after Dawson St",44.6685,-63.5828
"8511","windmill Rd after Princess Margaret Blvd",44.6875,-63.5991
"8512","windmill Rd after Shannon Plaza",44.6844,-63.5985
"8513","windmill Rd after Trinity Ave",44.6796,-63.5946
"8514","windmill Rd after Victoria Rd",44.6954,-63.6013
"8515","windmill Rd after Wright Ave",44.6987,-63.6054
"8516","windmill Rd in front of civic address 370",44.6814,-63.5961
"8517","windmill Rd in front of civic address 623",44.6978,-63.6043
"8518","windmill Rd in front of civic address 520",44.691,-63.6
"8519","windmill Rd in front of civic address 552",44.6934,-63.6006
"8520","windmill Rd in front of civic address 618",44.6976,-63.6038
"8521","windmill Rd before civic address 395",44.6826,-63.5973
"8522","windmill Rd before Dawn Dr",44.7022,-63.6083
"8523","windmill Rd before Elmwood Ave",44.6726,-63.5888
"8524","windmill Rd before Henry St",44.6716,-63.5871
"8525","windmill Rd before Jamieson Dr",44.6708,-63.5842
"8526","windmill Rd before Nivens Ave",44.6764,-63.591
"8527","windmill Rd before Princess Margaret Blvd",44.6875,-63.5992
"8528","windmill Rd before Ralston Ave",44.7005,-63.6069
"8529","windmill Rd before Sunnydale Ave",44.678,-63.5926
"8530","windmill Rd before Victoria Rd",44.6948,-63.6007
"8531","windmill Rd before Wallace St",44.6747,-63.5903
"8532","windmill Rd [southbound] before Wright Ave",44.6987,-63.6055
"8533","windmill Rd opposite Akerley Blvd",44.7035,-63.6125
"8534","windmill Rd opposite civic address 395",44.6826,-63.5972
"8535","windmill Rd opposite civic address 520",44.691,-63.6001
"8536","windmill Rd opposite civic address 552",44.6934,-63.6006
"8537","windmill Rd opposite Dawn Dr",44.7023,-63.6087
"8538","windmill Rd opposite Dawson St",44.6687,-63.583
"8539","windmill Rd opposite Elmwood Ave",44.6727,-63.5889
"8540","windmill Rd opposite Jamieson St",44.6706,-63.5841
"8541","windmill Rd opposite Parkstone Rd",44.6805,-63.5954
"8542","windmill Rd opposite Pelzant St",44.6697,-63.5835
"8543","windmill Rd opposite Ralston Ave",44.7006,-63.6072
"8544","windmill Rd opposite Shannon Plaza Entrance",44.6849,-63.5985
"8545","windmill Rd opposite Sunnydale Ave",44.6778,-63.5922
"8546","windmill Rd opposite Wallace St",44.6748,-63.5904
"8547","windmill Rd [outbound] after Wright Ave Metrolink",44.6987,-63.6053
"8548","windmill Rd [inbound] before Wright Ave Metrolink",44.6985,-63.6054
"8549","windsor St [northbound] before and opposite Maxwell St",44.6594,-63.6114
"8550","windsor St in front of Willow Park",44.6578,-63.6088
"8551","windsor St before Connolly St",44.6603,-63.619
"8552","windsor St after Connaught Ave",44.6606,-63.6201
"8553","windsor St after Lady Hammond Rd",44.6618,-63.6222
"8554","windsor St after North Rd",44.6523,-63.5986
"8555","windsor St in front of Windsor Park Entr.",44.6571,-63.608
"8556","windsor St before Almon St",44.6541,-63.6025
"8557","windsor St before Almon St",44.6543,-63.603
"8558","windsor St before Charles St",44.6512,-63.5967
"8559","windsor St before Charles St",44.6513,-63.597
"8560","windsor St before Connaught Ave",44.6604,-63.6203
"8561","windsor St before Cork St",44.656,-63.6062
"8562","windsor St before Hood St",44.6607,-63.6158
"8563","windsor St before Kempt Rd",44.662,-63.6219
"8564","windsor St before London St",44.655,-63.6047
"8565","windsor St before Maxwell St",44.66,-63.6128
"8566","windsor St before North St",44.6523,-63.5986
"8567","windsor St before Strawberry Hill St",44.6609,-63.6161
"8568","windsor St before Summit St",44.653,-63.6001
"8569","windsor St before Summit St",44.6531,-63.6005
"8570","windsor St opposite Connolly St",44.6604,-63.6187
"8571","windsor St opposite Cork St",44.6559,-63.6061
"8572","windsor St opposite London St",44.655,-63.6045
"8573","windsor St opposite Willow Park",44.6583,-63.6097
"8574","windsor St opposite Windsor Park",44.6572,-63.6078
"8575","windward Ave after Lea St",44.6822,-63.5117
"8576","windward Ave before Lucien Dr",44.6821,-63.5104
"8577","winter St before Piers Ave",44.6446,-63.6351
"8578","withrod Dr in front of Sullivans Terr",44.6357,-63.6227
"8579","withrod Dr in front of civic address 5",44.6358,-63.6227
"8580","woodland Ave after Clark St",44.6797,-63.577
"8581","woodland Ave after Laurier St",44.6817,-63.5746
"8582","woodland Ave after and opposite Laurier St",44.6818,-63.5742
"8583","woodland Ave after Pine Hill Rd",44.6807,-63.576
"8584","woodland Ave after Sheridan St",44.6798,-63.5771
"8585","woodland Ave after Slayter St",44.6778,-63.5795
"8586","woodland Ave before Frederick St",44.6805,-63.5759
"8587","woodland / Slayter",44.6777,-63.5794
"8588","woodlawn Rd after Guysborough Ave",44.6769,-63.5282
"8589","woodlawn Rd after Portland St",44.6715,-63.5319
"8590","woodlawn Rd in front of civic address 54",44.6785,-63.5264
"8591","woodlawn Rd in front of civic address 103",44.6742,-63.5289
"8592","woodlawn Rd in front of civic address 61",44.6784,-63.5262
"8593","woodlawn Rd in front of civic address 92",44.6754,-63.529
"8594","woodlawn Rd in front of civic address 14",44.6833,-63.5289
"8595","woodlawn Rd before Belle Vista Dr",44.6773,-63.5275
"8596","woodlawn Rd before Bruce St",44.6726,-63.5314
"8597","woodlawn Rd before Ellenvale Ave",44.6754,-63.5288
"8598","woodlawn Rd before Main St",44.6836,-63.5289
"8599","woodlawn Rd before Mt Edward Rd",44.6795,-63.5262
"8600","woodlawn Rd before Portland St",44.6718,-63.5323
"8601","woodlawn Rd before Woodlawn Trailer Ct",44.674,-63.5292
"8602","woodlawn Rd opposite Bruce St",44.6728,-63.5313
"8603","woodlawn Rd opposite Spikenard St",44.6817,-63.5277
"8604","woodlawn Rd in front of civic address 49",44.6807,-63.5269
"8605","woodside Ferry Terminal [outbound]",44.6491,-63.5483
"8606","woodside Ferry Terminal [inbound]",44.649,-63.5481
"8607","woodside Ferry Metrolink",44.6492,-63.5485
"8608","wright Ave after Burley Ct",44.7037,-63.5981
"8609","wright Ave after Windmill Rd",44.6985,-63.604
"8610","wright Ave before Fielding Ave",44.7038,-63.5982
"8611","wright Ave opposite Mccurdy Ave",44.7001,-63.6019
"8612","wyse Rd after Boland Rd",44.6724,-63.5819
"8613","wyse Rd after Dawson St",44.671,-63.5796
"8614","wyse Rd after Thistle St",44.6688,-63.5753
"8615","wyse Rd in front of civic address 254",44.6753,-63.5858
"8616","wyse Rd before Boland Rd",44.6717,-63.5806
"8617","wyse Rd before Jamieson St",44.673,-63.583
"8618","wyse Rd in front of civic address 200",44.674,-63.584
"8619","wyse Rd before Albro Lake Rd",44.6765,-63.5875
"8620","wyse Rd before Elmwood Ave",44.6751,-63.5858
"8621","wyse Rd opposite Boland Rd",44.6723,-63.5819
"8622","wyse Rd opposite Chappel St",44.6761,-63.5871
"8623","wyse Rd opposite Thistle St",44.6684,-63.5752
"8624","wyse Rd [outbound] Sportsplex Metrolink",44.6688,-63.5759
"8625","wyse Rd [inbound] Sportsplex Metrolink",44.6693,-63.5762
"8627","york Redoubt Turning Loop",44.5971,-63.5548
"8628","young St [westbound] after Gottingen St",44.6623,-63.599
"8629","young St [westbound] in front of Superstore",44.658,-63.6047
"8630","young St [eastbound] before Agricola St",44.6605,-63.6012
"8631","young St [westbound] before Agricola St",44.6608,-63.6009
"8632","young St [eastbound] before Isleville St",44.6614,-63.5999
"8633","young St [eastbound] before Monaghan Dr",44.6582,-63.6042
"8634","young St [westbound] before Windsor St",44.6568,-63.6063
"8635","portland St [inbound] before Regal Rd",44.6709,-63.5079
"8637","pehnorn Terminal [inbound] 159 Metrolink",44.6703,-63.5389
"8638","macdonald Bridge Exit Ramp",44.6586,-63.5897
"8639","cogswell St [eastbound] after Albermarle St",44.6511,-63.5779
"8640","bridge Terminal [to Dart] and [lanes 3 & 4]",44.6698,-63.5766
"8641","bridge Terminal [to Dart] and [lanes 1 & 2]",44.6702,-63.5763
"8642","bridge Terminal [to Hfx] and [lanes 1 & 2]",44.6701,-63.5763
"8643","mumford Terminal [outbound In Terminal]",44.6481,-63.6208
"8645","penhorn Terminal [westbound] [outbound]",44.6706,-63.5384
"8646","cobequid Terminal [to Bedford]",44.7542,-63.6634
"8647","dunbrack St after Lacewood Dr",44.6626,-63.6545
"8648","point Pleasant Park 1st Canteen",44.6274,-63.5662
"8649","point Pleasant Park Lower Lot",44.626,-63.5647
"8650","st Margarets Bay Rd in front of civic address 120",44.6365,-63.6338
"8651","st Margarets Bay Rd in front of Long Lake Park",44.6354,-63.6516
"8652","st Margarets Bay Rd in front of civic address 121",44.6366,-63.6337
"8653","st Margarets Bay Rd opposite Long Lake Park",44.6355,-63.6507
"8654","country View Dr after Shubie Dr",44.7058,-63.564
"8655","country View Dr after Mcclure Cl",44.7035,-63.5655
"8656","gale Terr after Commodore Dr",44.7003,-63.5647
"8657","finnian Row opposite Home Depot",44.6969,-63.566
"8658","lamont Terr opposite Walmart",44.6998,-63.5675
"8660","hornes Rd in front of Lions Club",44.6141,-63.486
"8661","hornes Rd opposite civic address 42",44.6156,-63.4843
"8662","hornes Rd in front of civic address 15",44.6186,-63.4807
"8663","caldwell Rd opposite civic address 1592",44.6176,-63.4793
"8664","caldwell Rd in front of civic address 1627",44.6154,-63.4768
"8665","caldwell Rd after civic address 1739",44.6128,-63.4748
"8666","cow Bay Rd after civic address 385",44.6123,-63.4723
"8667","cow Bay Rd before civic address 443",44.6141,-63.4693
"8668","cow Bay Rd in front of civic address 535",44.6163,-63.466
"8669","samuel Danial Dr after Cow Bay Rd",44.6172,-63.464
"8670","melrose Cr after Samuel Danial Dr",44.6152,-63.462
"8671","melrose Cr in front of civic address 180",44.613,-63.4648
"8672","heritage Hills Dr before Serop Cr",44.6119,-63.4685
"8673","heritage Hills Dr in front of civic address 6",44.6133,-63.47
"8674","cow Bay Rd in front of civic address 386",44.6123,-63.4728
"8675","cow Bay Rd after Caldwell Rd",44.6117,-63.4752
"8676","cow Bay Rd before civic address 254",44.6114,-63.4802
"8677","cow Bay Rd before civic address 194",44.6109,-63.4845
"8678","cow Bay Rd before Hornes Rd",44.6123,-63.4882
"8679","cow Bay Rd after civic address 36",44.6123,-63.4914
"8680","spring Ave after Clysdale Dr",44.6721,-63.5183
"8681","duke St in front of civic address 21",44.759,-63.6587
"8682","glendale Ave before Estates Rd",44.7585,-63.6535
"8687","cobequid Rd before civic address 160 To Sackville Terminal",44.758,-63.6615
"8688","cobequid Rd before civic address 112 To Sackville Terminal",44.7562,-63.6621
"8691","chain Lake Dr in front of civic address 127",44.641,-63.6604
"8692","parkland Dr opposite Castlepark Grove",44.6822,-63.6778
"8693","young St [westbound] before Robie St",44.6598,-63.6023
"8695","silver Dart in front of Hia",44.8859,-63.5159
"8696","barnes Dr before Cygnet",44.8826,-63.5182
"8697","barnes Dr [inbound] after Red Wing",44.8797,-63.5215
"8698","pratt And Whitney Dr in front of Hotels",44.8613,-63.544
"8699","pratt And Whitney Dr opposite Hotels",44.861,-63.5433
"8700","gesner St in front of Fairview Junior High",44.6496,-63.6472
"8701","sackville Dr after civic address 1815",44.7991,-63.7351
"8702","astral Jr High School [greenwich St]",44.6561,-63.4792
"8703","halifax West High School",44.656,-63.6639
"8704","rocky Lake Rd opposite Bedford Jr High",44.7406,-63.643
"8705","rocky Lake Rd in front of Bedford Jr High",44.7407,-63.6432
"8706","kearney Lake Rd opposite St Peters Church",44.6818,-63.6611
"8708","clayton Park Junior High",44.6613,-63.6431
"8799","cunard Jr High",44.6213,-63.6026
"8800","stonehaven Rd in front of civic address 36",44.6351,-63.6295
"8801","alton Dr in front of civic address 26",44.6342,-63.6294
"8802","walter Havill Dr in front of civic address 21",44.6318,-63.6296
"8803","walter Havill Dr in front of civic address 39",44.632,-63.6315
"8804","walter Havill Dr in front of civic address 81",44.6337,-63.6327
"8805","walter Havill Dr in front of civic address 137",44.6351,-63.6353
"8806","walter Havill Dr after Stonegate Dr",44.6354,-63.6372
"8807","ragged Lake Blvd after Prospect Rd",44.6276,-63.6652
"8808","ragged Lake Blvd before Prospect Rd",44.6273,-63.6656
"8809","walter Havill Dr after Nw Arm Dr",44.6353,-63.6377
"8810","walter Havill Dr in front of civic address 150",44.635,-63.6353
"8811","walter Havill Dr opposite civic address 81",44.6336,-63.6328
"8812","walter Havill Dr opposite civic address 49",44.6319,-63.6318
"8813","walter Havill Dr in front of civic address 12",44.6318,-63.6297
"8814","lower Water after Terminal Rd",44.6417,-63.5683
"8815","alton Dr in front of Glades Lodge",44.6345,-63.6292
"8816","quarry Rd in front of civic address 3",44.6362,-63.6314
"8817","cunard Centre",44.638,-63.5657
"8818","harbour Walk South in front of civic address 1113",44.6397,-63.5663
"8819","lower Water St [northbound] in front of 1475",44.6427,-63.5689
"8821","lower Water St [northbound] in front of civic address 1601",44.6466,-63.571
"8822","hollis St [southbound] before Prince",44.6477,-63.573
"8823","hollis St [southbound] after Sackville St",44.6463,-63.5723
"8824","hollis St [southbound] after Parkade Entrance",44.644,-63.5712
"8825","hollis St [southbound] in front of civic address 1332",44.6427,-63.5705
"8827","terminal Rd before and opposite Lower Water St",44.6408,-63.5685
"8828","portland Hills Dr before Leland",44.6685,-63.5081
"8829","portland Hills Dr before Summerfield",44.6667,-63.5083
"8830","portland Hills Dr before civic address 460",44.6653,-63.5062
"8831","portland Hills Dr in front of civic address 366",44.664,-63.5042
"8832","portland Hills Dr after civic address 276",44.6634,-63.5069
